Age,HourlyRate,Education,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,DailyRate,MonthlyRate,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,OverTime_No,OverTime_Yes
31,71,2,29,3,2,1,2,307,11652,3479,0,11,3,2,80,0,6,2,4,5,4,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
47,98,1,1,3,3,3,2,1162,17231,11957,0,18,3,1,80,2,14,3,1,13,8,5,12,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
46,75,3,2,3,1,4,2,488,14977,16872,3,12,3,2,80,1,28,2,2,7,7,7,7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
42,82,2,17,4,4,2,1,916,23016,6545,3,13,3,3,80,0,10,1,3,3,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
35,67,4,18,4,3,2,3,662,23288,4614,0,18,3,3,80,1,5,0,2,4,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
55,97,3,2,3,3,4,4,1311,23258,16659,2,13,3,3,80,0,30,2,3,5,4,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,56,3,11,3,2,2,2,648,21833,4490,4,11,3,4,80,2,14,5,4,10,9,1,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
45,52,4,6,4,3,3,1,193,15067,13245,4,14,3,2,80,0,17,3,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
32,34,4,15,3,3,2,4,1146,16542,6667,5,18,3,2,80,1,9,6,3,5,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
51,84,3,5,3,3,4,2,770,17588,14026,1,11,3,2,80,1,33,2,3,33,9,0,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
30,53,3,3,3,3,1,4,1400,16734,2097,4,15,3,3,80,1,9,3,1,5,3,1,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37,32,2,19,1,3,3,2,1252,4814,7642,1,13,3,4,80,0,10,2,3,10,0,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
34,95,2,2,4,3,2,3,1003,15834,4033,2,11,3,4,80,0,5,3,2,3,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
54,77,3,10,3,3,2,1,157,25198,4440,6,19,3,4,80,0,9,3,3,5,2,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49,97,2,28,1,2,2,1,1475,22710,4284,3,20,4,1,80,0,20,2,3,4,3,1,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28,39,3,6,3,2,1,3,773,22088,2703,1,14,3,4,80,1,3,2,3,3,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
38,90,3,16,2,3,2,2,437,16379,4198,2,12,3,2,80,0,8,5,4,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
26,48,3,25,1,1,1,3,1357,10558,2293,1,12,3,3,80,0,1,2,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,76,3,7,4,3,1,4,786,11925,2570,1,20,4,3,80,0,7,5,3,7,7,5,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31,33,3,3,4,3,1,3,561,4156,4084,1,12,3,1,80,0,7,2,1,7,2,7,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,64,3,10,3,3,3,4,495,21072,11244,2,25,4,2,80,0,10,5,4,5,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40,46,2,2,4,3,2,2,759,22553,5715,7,12,3,3,80,2,8,5,3,5,4,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
58,88,4,23,1,3,1,3,848,26076,2372,1,12,3,4,80,2,2,3,3,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42,44,5,23,1,3,4,4,810,15901,15992,2,14,3,2,80,0,16,2,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,52,4,9,1,3,1,3,1107,3072,2742,1,15,3,4,80,0,2,0,3,2,2,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40,67,4,4,3,2,3,4,630,8552,10855,7,11,3,1,80,1,15,2,2,12,11,2,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
34,32,2,3,4,1,2,4,511,25353,6029,5,12,3,1,80,0,6,3,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
28,43,2,1,3,3,1,4,280,10494,2706,1,15,3,2,80,1,3,2,3,3,2,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
40,78,4,1,3,2,4,2,530,14115,13503,1,22,4,4,80,1,22,3,2,22,3,11,11,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,65,2,8,3,2,2,2,588,24624,5228,1,11,3,4,80,0,13,2,3,13,12,11,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
48,40,4,1,4,2,4,1,1236,17997,15402,7,11,3,1,80,1,21,3,1,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
36,83,3,7,1,4,2,1,607,2261,4639,2,16,3,4,80,1,17,2,2,15,7,6,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42,36,2,21,3,3,2,3,926,16439,5265,2,16,3,2,80,1,11,5,3,5,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
58,57,1,2,4,2,1,4,781,13384,2380,9,14,3,4,80,1,3,3,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
34,72,4,4,3,3,2,3,1381,12740,6538,9,15,3,1,80,1,6,3,3,3,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
34,57,2,5,2,2,2,4,1157,11912,3986,1,14,3,3,80,1,15,3,4,15,10,4,13,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41,76,3,1,4,3,1,4,642,21412,2782,3,22,4,1,80,1,12,3,3,5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,66,1,6,3,3,1,3,735,6020,3506,0,14,3,4,80,0,4,3,3,3,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
30,64,2,28,4,3,2,4,1275,11934,5775,1,13,3,4,80,2,11,2,3,10,8,1,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
26,100,3,7,3,4,1,1,652,23577,3578,0,12,3,4,80,0,8,2,3,7,7,0,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,93,4,28,3,3,1,4,1107,26968,2514,4,22,4,1,80,1,11,1,3,7,5,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
41,43,2,7,2,4,1,3,509,18863,3376,1,13,3,3,80,0,10,3,3,10,6,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
55,98,4,2,2,2,1,4,836,7975,2662,8,20,4,2,80,1,19,2,4,5,2,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
54,86,2,5,1,3,5,1,821,8509,19406,4,11,3,3,80,1,24,4,2,4,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39,65,1,1,4,2,4,4,466,7060,12742,1,16,3,3,80,1,21,3,3,21,6,11,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
31,94,3,2,2,3,1,4,523,21081,3722,6,13,3,3,80,1,7,2,1,2,2,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
44,96,3,2,3,4,3,4,921,14810,7879,1,19,3,2,80,1,9,2,3,8,7,6,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36,51,1,3,3,2,3,4,530,5518,10325,1,11,3,1,80,1,16,6,3,16,7,3,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
29,54,1,6,2,3,1,4,1401,26342,3131,1,13,3,1,80,1,10,5,3,10,8,0,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41,96,1,9,3,3,3,3,802,21196,8189,3,13,3,3,80,1,12,2,3,9,7,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
52,78,2,6,4,3,2,1,956,22087,5577,3,12,3,2,80,2,18,3,3,10,9,6,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
28,50,3,24,3,2,1,3,103,12947,2028,5,14,3,2,80,0,6,4,3,4,2,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
40,86,4,9,4,3,1,1,676,21831,2018,3,14,3,2,80,0,15,3,1,5,4,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
59,99,3,25,1,3,3,1,1435,2354,7637,7,11,3,4,80,0,28,3,2,21,16,7,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
45,69,2,10,1,3,1,4,192,9655,2654,3,21,4,4,80,2,8,3,2,2,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
53,34,2,6,2,3,2,3,1436,16047,2306,2,20,4,4,80,1,13,3,1,7,7,4,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
46,52,3,9,1,3,3,4,377,15986,10096,4,11,3,1,80,1,28,1,4,7,7,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
40,46,4,10,4,4,1,3,1171,22495,2213,3,13,3,3,80,1,10,3,3,7,7,1,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,93,5,8,1,3,4,2,182,8847,16422,3,11,3,3,80,0,9,3,4,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
42,77,3,26,3,3,4,2,555,14864,13525,5,14,3,4,80,1,23,2,4,20,4,4,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
60,52,4,7,2,4,2,4,696,10893,5220,0,18,3,2,80,1,12,3,3,11,7,1,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
40,57,2,1,2,1,2,4,1124,13273,7457,2,22,4,3,80,3,6,2,2,4,3,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19,79,1,3,2,3,1,2,1181,16102,1483,1,14,3,4,80,0,1,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
26,90,3,23,1,3,1,4,1349,3032,2886,1,22,4,2,80,2,3,3,1,3,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
45,57,2,4,3,3,2,2,805,23163,4447,1,12,3,2,80,0,9,5,2,9,7,0,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50,74,1,28,4,4,1,3,1207,3297,3221,1,11,3,3,80,3,20,3,3,20,8,3,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
29,51,3,13,1,3,2,2,115,17485,5765,5,11,3,1,80,0,7,4,1,5,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
28,68,2,16,2,4,2,1,1476,4824,5661,0,19,3,3,80,0,9,2,3,8,3,0,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40,92,2,26,3,2,2,4,902,21203,4422,3,13,3,4,80,1,16,3,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32,70,3,1,3,2,1,2,1184,3974,2332,6,20,4,3,80,0,5,3,3,3,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
59,66,2,1,2,3,3,4,1089,11038,11904,3,14,3,3,80,1,14,1,1,6,4,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32,56,4,5,4,2,2,4,1373,10138,9679,8,24,4,2,80,0,8,1,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
40,74,3,26,3,3,2,1,300,22217,8396,1,14,3,2,80,1,8,3,2,7,7,7,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
33,90,3,4,4,3,2,2,775,6194,3055,5,15,3,4,80,2,11,2,2,9,8,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
36,32,4,10,2,3,3,4,635,15318,9980,1,14,3,4,80,0,10,3,2,10,3,9,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
19,54,2,9,3,3,1,1,645,7172,2552,1,25,4,3,80,0,1,4,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
37,71,3,10,2,3,1,2,1470,9953,3936,1,11,3,1,80,1,8,2,1,8,4,7,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
39,94,4,13,3,2,4,2,412,17334,17123,6,13,3,4,80,2,21,4,3,19,9,15,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
33,74,4,5,4,3,3,2,553,23364,11878,6,11,3,2,80,2,12,2,3,10,6,8,8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
30,73,4,7,4,3,2,1,855,12761,4779,7,14,3,2,80,2,8,3,3,3,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
31,34,3,8,1,2,1,2,202,22262,1261,1,12,3,3,80,0,1,3,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
26,66,1,1,1,2,1,3,921,25265,2007,1,13,3,3,80,2,5,5,3,5,3,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
40,98,4,2,3,3,1,3,1194,12549,2001,2,14,3,2,80,3,20,2,3,5,3,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
36,42,4,5,2,3,3,1,711,22792,8008,4,12,3,3,80,2,9,6,3,3,2,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,57,4,10,3,3,2,4,1356,20623,4950,0,14,3,2,80,0,5,4,3,4,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33,42,3,1,3,4,2,1,1141,3193,5376,2,19,3,1,80,2,10,3,3,5,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
43,65,2,15,3,2,4,3,1291,3525,17603,1,24,4,1,80,1,14,3,3,14,10,6,11,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
40,88,4,9,2,3,3,3,593,13782,13499,9,17,3,3,80,0,20,3,2,18,7,2,13,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
45,52,3,26,1,2,2,1,336,24162,4385,1,15,3,1,80,1,10,2,3,10,7,4,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
32,60,4,11,4,4,2,3,1474,23914,4707,8,12,3,4,80,0,6,2,3,4,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
29,77,3,19,3,2,2,3,1246,23757,8620,1,14,3,3,80,2,10,3,3,10,7,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
38,88,4,1,4,3,1,2,1444,5224,2991,0,11,3,2,80,1,7,2,3,6,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24,97,2,17,4,3,1,2,984,3372,2210,1,13,3,1,80,1,1,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,46,3,5,3,2,2,3,240,26959,5744,1,11,3,4,80,0,6,1,3,6,4,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
30,58,3,16,3,4,2,3,305,9128,5294,3,16,3,3,80,1,10,3,3,7,0,1,7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35,48,4,9,2,3,2,3,1395,18698,5098,1,19,3,2,80,0,10,5,3,10,7,0,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
55,37,1,2,3,3,2,4,436,21519,5160,4,16,3,3,80,0,12,3,2,9,7,7,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
35,71,5,18,2,3,3,1,853,11031,9069,1,22,4,4,80,1,9,3,2,9,8,1,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,34,3,5,4,3,1,3,350,9150,2851,1,13,3,2,80,0,1,2,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
33,69,5,8,4,3,2,3,516,22049,6388,2,17,3,1,80,0,14,6,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
35,55,3,10,4,2,3,1,737,21530,10306,9,17,3,3,80,0,15,3,3,13,12,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
32,69,4,29,4,3,1,3,1109,11135,4025,9,12,3,2,80,0,10,2,3,8,7,7,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
58,37,3,5,3,2,3,2,1272,9255,10552,2,13,3,4,80,1,24,3,3,6,0,0,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
34,33,2,6,4,1,1,3,296,12253,2351,0,16,3,4,80,1,3,3,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
49,36,3,1,3,3,1,1,1418,10554,3580,2,16,3,2,80,1,7,2,3,4,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
50,95,3,24,4,3,4,3,939,4161,13973,3,18,3,4,80,1,22,2,3,12,11,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
30,30,3,5,4,2,2,3,570,5431,6118,1,13,3,3,80,3,10,2,3,10,9,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42,88,4,28,4,2,2,4,1368,4386,4523,0,11,3,4,80,3,7,4,4,6,5,0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
53,60,4,1,1,2,4,3,661,22308,12965,4,20,4,4,80,3,27,2,2,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,39,1,8,3,1,2,1,441,7288,9715,3,13,3,3,80,1,9,3,3,7,7,0,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
27,76,2,4,1,3,1,3,1167,3208,2517,1,11,3,2,80,3,5,2,3,5,3,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,55,4,7,3,3,2,4,1224,13586,5204,1,11,3,4,80,0,10,2,3,10,8,0,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
19,52,2,2,1,2,1,4,489,18437,2564,1,12,3,3,80,0,1,3,4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40,61,4,20,1,3,3,4,1492,26542,10322,4,20,4,4,80,1,14,6,3,11,10,11,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
35,54,2,11,4,3,2,4,1182,18500,4968,1,11,3,4,80,1,5,3,3,5,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
46,80,2,5,2,3,2,2,945,10425,5021,8,22,4,4,80,1,16,2,3,4,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
42,92,2,29,1,3,2,3,532,12932,4556,2,11,3,2,80,1,19,3,3,5,4,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,59,2,2,4,2,2,4,1329,5388,5770,1,19,3,1,80,2,10,3,3,10,7,3,9,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,52,3,9,2,1,1,2,428,14630,2760,1,13,3,3,80,0,2,3,3,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
34,91,4,1,4,3,1,1,560,20284,2996,5,14,3,3,80,2,10,2,3,4,3,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
49,90,2,1,3,2,4,3,1091,17810,13964,7,12,3,4,80,0,25,2,3,7,1,0,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24,77,4,10,4,3,2,3,1371,5915,4260,1,12,3,4,80,1,5,2,4,5,2,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
22,99,1,4,3,2,1,3,1368,9129,3894,5,16,3,3,80,0,4,3,3,2,2,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
30,64,3,7,3,3,1,3,990,7152,1274,1,13,3,2,80,2,1,2,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
44,32,4,29,4,3,2,4,200,7744,4541,1,25,4,2,80,0,20,3,3,20,11,13,17,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
30,67,1,24,4,3,1,3,1358,13335,2693,1,22,4,2,80,1,1,2,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
